term,estimate,std.error,statistic,p.value,Drug,Model
CountryCroatia,1.9356318183069732,1.22968096256779,1.5740926933316375,0.1154660215295499,Linezolid_I,Species+Country+Gender
CountryCzech Republic,-15.481988158109498,1329.7272259277167,-0.011642980497228,0.9907104555002263,Linezolid_I,Species+Country+Gender
CountryDenmark,-15.494258965213128,1675.2714653261726,-0.009248804916638643,0.9926206265570363,Linezolid_I,Species+Country+Gender
CountryDominican Republic,-15.395566195196288,8464.738955614306,-0.001818788066108649,0.9985488178827621,Linezolid_I,Species+Country+Gender
CountryFinland,-15.040590592658528,3896.162298539946,-0.0038603603854733834,0.9969198856994712,Linezolid_I,Species+Country+Gender
CountryFrance,1.6360273002907841,1.0290476919352942,1.589845945054271,0.1118695345729367,Linezolid_I,Species+Country+Gender
CountryGermany,1.2337132348453221,1.0395102470296735,1.1868216194795287,0.23529798924078604,Linezolid_I,Species+Country+Gender
CountryGreece,1.804887070757764,1.07137248868368,1.6846494471547444,0.09205622526200925,Linezolid_I,Species+Country+Gender
CountryGuatemala,-15.326579939561345,3878.2464666836236,-0.003951935512924595,0.9968468198765708,Linezolid_I,Species+Country+Gender
CountryHong Kong,-15.284245031930828,2965.912012414353,-0.005153303593618388,0.9958882768243854,Linezolid_I,Species+Country+Gender
CountryHungary,-0.1666938982925189,1.4163517340137817,-0.11769244481392142,0.9063113533395315,Linezolid_I,Species+Country+Gender
CountryIndia,3.4553312054256233,1.1663532625268282,2.9625082866745482,0.003051435956768713,Linezolid_I,Species+Country+Gender
CountryIreland,1.0667582208014244,1.4180289656604552,0.7522823910050211,0.45188125508017046,Linezolid_I,Species+Country+Gender
CountryIsrael,-15.348315246872346,1322.1491832163113,-0.011608610769274493,0.9907378767223413,Linezolid_I,Species+Country+Gender
CountryItaly,1.3009467783126094,1.0367555043170023,1.2548250507429446,0.2095422766044663,Linezolid_I,Species+Country+Gender
CountryJapan,-15.31723947325166,1771.9211885283505,-0.008644424804228017,0.9931028328115035,Linezolid_I,Species+Country+Gender
CountryJordan,-14.881760804803337,4690.337395798876,-0.0031728550739511608,0.9974684321703828,Linezolid_I,Species+Country+Gender
CountryKenya,-15.69913250368916,4367.907085016667,-0.0035942001965981046,0.9971322493290997,Linezolid_I,Species+Country+Gender
"CountryKorea, South",-15.490184177789555,1390.043758016637,-0.01114366658492211,0.991108824501166,Linezolid_I,Species+Country+Gender
CountryKuwait,-0.06676376637880355,1.4173197802265927,-0.04710564779398602,0.9624290260478049,Linezolid_I,Species+Country+Gender
CountryLatvia,-15.270430798056623,3562.694606060202,-0.004286202576016863,0.9965801156115455,Linezolid_I,Species+Country+Gender
CountryLithuania,-15.478172637318618,3885.1172482116035,-0.003983965385972206,0.996821263936568,Linezolid_I,Species+Country+Gender
CountryMalaysia,1.3321190504100775,1.419888976407092,0.9381853599433465,0.34814916065255314,Linezolid_I,Species+Country+Gender
CountryMexico,0.9535045404994611,1.1565987007003986,0.8244039526605466,0.40971006969729423,Linezolid_I,Species+Country+Gender
CountryMorocco,-15.207678066918731,3911.5671576802865,-0.0038878734414820796,0.9968979336215996,Linezolid_I,Species+Country+Gender
CountryNetherlands,0.13916559661561748,1.4169375640037896,0.09821575780825674,0.9217609700390741,Linezolid_I,Species+Country+Gender
CountryNigeria,-16.169254073356523,4416.149516678061,-0.0036613919008610563,0.9970786384584494,Linezolid_I,Species+Country+Gender
CountryPakistan,-14.887069721416815,4610.325132221835,-0.00322907155015385,0.9974235781417554,Linezolid_I,Species+Country+Gender
CountryPanama,2.5085036117438877,1.4222737776557406,1.763727667030832,0.07777784070847157,Linezolid_I,Species+Country+Gender
CountryPhilippines,0.8207472085123733,1.2283850758990287,0.6681514002534474,0.5040369543891801,Linezolid_I,Species+Country+Gender
CountryPoland,1.3487145136284708,1.1583942328392633,1.1642966404647286,0.24430381756323072,Linezolid_I,Species+Country+Gender
CountryPortugal,0.6963495005712086,1.1568928603127768,0.6019135604164279,0.5472316772817263,Linezolid_I,Species+Country+Gender
CountryRomania,2.3159858509119453,1.1228733351828717,2.0625530755298973,0.03915510993708477,Linezolid_I,Species+Country+Gender
CountryRussia,1.0754638569280712,1.1567375744725188,0.9297388454062202,0.35250631659851817,Linezolid_I,Species+Country+Gender
CountrySaudi Arabia,-15.411075377776015,5290.01546839654,-0.002913238244735658,0.9976755754704673,Linezolid_I,Species+Country+Gender
CountrySerbia,-15.049633804395311,8925.358387576423,-0.0016861657707037871,0.9986546350021147,Linezolid_I,Species+Country+Gender
CountrySingapore,-15.126715607719857,4958.913710991037,-0.003050409119681332,0.9975661294338005,Linezolid_I,Species+Country+Gender
CountrySouth Africa,1.7146164737182255,1.1209999036881415,1.529542034818253,0.12613012674432011,Linezolid_I,Species+Country+Gender
CountrySpain,2.3307557383377877,1.0140281675428164,2.29851182929726,0.021532675401665317,Linezolid_I,Species+Country+Gender
CountrySweden,-15.457756403195058,2646.5528272427437,-0.0058407133400391635,0.9953398114981483,Linezolid_I,Species+Country+Gender
CountrySwitzerland,-15.93922864877775,1968.3432765163616,-0.008097789058922444,0.9935389697461263,Linezolid_I,Species+Country+Gender
CountryTaiwan,-15.467447192641933,1389.8870005679114,-0.01112856454252892,0.9911208734404919,Linezolid_I,Species+Country+Gender
CountryThailand,0.40721624861339684,1.4180443697339264,0.2871674944062607,0.7739840742637076,Linezolid_I,Species+Country+Gender
CountryTurkey,-15.457736042475513,1583.966065408657,-0.009758880811936762,0.9922136632592458,Linezolid_I,Species+Country+Gender
CountryUkraine,2.5550138682574226,1.425350192986818,1.7925516696380397,0.0730446402566878,Linezolid_I,Species+Country+Gender
CountryUnited Kingdom,-15.181299526047882,1216.1752692542889,-0.012482822097966572,0.9900404076254762,Linezolid_I,Species+Country+Gender
CountryUnited States,0.7285059456615871,1.0434334687033961,0.6981815012765997,0.4850636937078229,Linezolid_I,Species+Country+Gender
CountryVenezuela,1.7892551684563454,1.0983357891854677,1.6290602437559352,0.10330026631402683,Linezolid_I,Species+Country+Gender
CountryVietnam,-14.967788407038753,9939.745541559381,-0.0015058522720180778,0.9987985041753904,Linezolid_I,Species+Country+Gender
GenderMale,0.3539423659213631,0.16774059342838216,2.1100579095809677,0.03485336814779978,Linezolid_I,Species+Country+Gender
SpeciesAchromobacter xylosoxidans,0.13998146501701142,11564.207928768574,1.2104717061405993e-5,0.9999903418331441,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter baumannii,20.537894022207055,10750.988610681901,0.0019103260886911499,0.9984757812348013,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter baylyi,17.324524575547965,10750.988635646932,0.0016114354839986747,0.9987142610630392,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter beijerinckii,0.9995335590227056,15206.332568325746,6.573140200186722e-5,0.9999475539292205,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter bereziniae,18.69579008414673,10750.98861746792,0.0017389833390550064,0.9986124927415929,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter calcoaceticus,15.785643933404279,10750.988657821232,0.001468296957221733,0.9988284689481088,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter courvalinii,1.2860270566072887,15206.332625829067,8.457180888065527e-5,0.9999325214594954,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter dijkshoorniae,17.26455234056454,10750.988620841981,0.0016058571866679585,0.9987187118945962,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter guillouiae,17.149506571260282,10750.988622950605,0.0015951562384365734,0.9987272500050401,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter haemolyticus,16.488532978085285,10750.988620321685,0.0015336759771951024,0.9987763040962436,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter johnsonii,17.005778165002052,10750.988622799785,0.0015817873836214131,0.9987379167944352,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter junii,16.557826627569604,10750.988618756923,0.0015401213055589759,0.9987711614743264,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter lwoffii,16.334847372899446,10750.988620206484,0.001519380956482281,0.9987877098592772,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter nosocomialis,18.640729652435333,10750.988611293633,0.00173386191041573,0.9986165790442729,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter parvus,17.503432000540407,10750.988660164085,0.0016280765010381162,0.9987009834698851,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter pitii,17.23562299507687,10750.988611261466,0.0016031663336544574,0.9987208588819073,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter radioresistens,16.053606516485747,10750.988634376448,0.001493221420135642,0.9988085821257664,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter schindleri,17.44740228230602,10750.988661272926,0.001622864913359534,0.9987051417097378,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter seifertii,18.667131814164158,10750.988668575188,0.0017363176903653164,0.9986146196183159,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter spp,0.5066684934174422,11127.794802948383,4.553179694535678e-5,0.9999636708822043,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter tjernbergiae,1.2820565673310522,11093.095944741719,1.1557247622461651e-4,0.999907786505772,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter towneri,1.2483953445301539,11764.23562541299,1.0611784601061391e-4,0.9999153302092014,Meropenem_I,Species+Country+Gender+Age
SpeciesAcinetobacter ursingii,17.038860246192865,10750.988615101158,0.0015848645046707217,0.9987354616101357,Meropenem_I,Species+Country+Gender+Age
"SpeciesAcinetobacter, non-speciated",20.100792514806127,10750.988611177834,0.0018696692222245751,0.9985082206629051,Meropenem_I,Species+Country+Gender+Age
SpeciesAeromonas caviae,-0.34514600163523307,11879.995576870127,-2.9052704557164854e-5,0.9999768192955876,Meropenem_I,Species+Country+Gender+Age
SpeciesAeromonas hydrophila,0.0011548485189842343,15206.332559040564,7.594523626919144e-8,0.9999999394044685,Meropenem_I,Species+Country+Gender+Age
SpeciesAeromonas spp,0.2619972663722714,15206.33260081359,1.7229484139933493e-5,0.9999862528606148,Meropenem_I,Species+Country+Gender+Age
SpeciesAeromonas veronii,19.676955425336054,10750.988704306146,0.0018302461258707069,0.9985396756889978,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus hydrogenalis,1.0060972378633606,11744.966998411792,8.56619893439811e-5,0.9999316516213383,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus lactolyticus,1.0014711196754407,12387.491805092155,8.084535073224133e-5,0.9999354947429083,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus murdochii,0.805212267687779,11758.901572289307,6.847682691598672e-5,0.9999453633970736,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus octavius,0.7845738185935386,12414.988666898273,6.319569349953779e-5,0.999949577131881,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus prevotii,1.1802767041479834,11608.945585955367,1.0166958707911383e-4,0.9999188794063061,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus spp,0.9461360101365675,11764.155999368006,8.04253199453829e-5,0.9999358298789871,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus tetradius,1.2514980329065748,12010.193449378907,1.0420298708604852e-4,0.999916858045565,Meropenem_I,Species+Country+Gender+Age
SpeciesAnaerococcus vaginalis,0.818446128740595,10943.437198962518,7.478876278635628e-5,0.9999403272009069,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides caccae,1.1673027413999508,10893.074753069579,1.0716007811027043e-4,0.9999144986283051,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides cellulosilyticus,0.743092435874661,12387.253396030268,5.998847461316963e-5,0.9999521361223087,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides coagulans,0.5570849328432452,13120.304067326524,4.245975779102202e-5,0.9999661220148133,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides eggerthii,0.905186878095376,13165.47582019461,6.875458893076268e-5,0.999945141775051,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides faecis,0.7164367780218451,11267.355407900774,6.358517612034081e-5,0.9999492663697118,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides fragilis,16.218620597089714,10750.988614311867,0.0015085701584223853,0.9987963356182535,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides intestinalis,0.9891535171921686,11182.68703757988,8.845401054934985e-5,0.9999294239107336,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides massiliensis,0.9915665863065258,13168.36211456661,7.529915851946936e-5,0.9999399199640326,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides nordii,0.9687470749715835,11216.70589516014,8.636645054494877e-5,0.9999310895426246,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides ovatus,0.9970959242544594,10775.462630345934,9.25339318097054e-5,0.9999261686045641,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides pyogenes,0.7137323522719007,11096.24781694264,6.432195495689245e-5,0.9999486785052546,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides salersyae,0.6913277731991561,11267.621799798146,6.135525184307668e-5,0.999951045591861,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides spp,1.2233014020696782,11769.480638928982,1.039384353140835e-4,0.9999170691273382,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides stercosis,1.1290339209320954,11098.816221673327,1.017256163524325e-4,0.9999188347014142,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides thetaiotaomicron,14.705808546700064,10750.988657364971,0.0013678563912004355,0.9989086088444035,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides uniformis,0.9035117372376241,10811.624399039736,8.35685465837929e-5,0.9999333219469897,Meropenem_I,Species+Country+Gender+Age
SpeciesBacteroides vulgatus,0.9320742481269584,10780.944289013454,8.645571511549392e-5,0.9999310183198021,Meropenem_I,Species+Country+Gender+Age
SpeciesBordetella trematum,0.4194795980668911,15206.332597073288,2.7585849210455056e-5,0.9999779896768212,Meropenem_I,Species+Country+Gender+Age
SpeciesBurkholderia cenocepacia,-0.6014553155961904,15206.332587228373,-3.955295020321638e-5,0.9999684413117069,Meropenem_I,Species+Country+Gender+Age
SpeciesBurkholderia cepacia,0.0011548318844415615,15206.332598379948,7.594414215065866e-8,0.9999999394053415,Meropenem_I,Species+Country+Gender+Age
SpeciesCampylobacter ureolyticus,0.8902322306169552,11982.842993255927,7.429223858795342e-5,0.9999407233698977,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter amalonaticus,0.5357935617861903,10807.956024992567,4.957399535557037e-5,0.9999604456745047,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter braakii,0.25581868524172513,10767.708197108517,2.375795114046839e-5,0.9999810438975905,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter diversus,-1.2330805970713645,11148.340920940229,-1.106066459409432e-4,0.9999117486650615,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter farmeri,17.52220894092351,10750.988621209297,0.0016298230384465394,0.998699589936501,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter freundii,16.140087272761356,10750.988611177603,0.0015012654051164008,0.9988021639615369,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter gillenii,0.46044383134195377,11942.256128512247,3.855584961393014e-5,0.999969236882872,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter koseri,14.054497452586437,10750.988615852146,0.001307274889293746,0.9989569458461982,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter murliniae,0.5509573859045158,11446.449248015262,4.813347562782827e-5,0.9999615950429536,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter sedlakii,0.3767299324193459,10893.775247274089,3.458212822167537e-5,0.9999724074538178,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter spp,19.356226971607157,10750.98869180838,0.0018004136667314572,0.9985634785083347,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter youngae,0.1911653367308153,11572.311878886503,1.6519200202302997e-5,0.9999868195852024,Meropenem_I,Species+Country+Gender+Age
"SpeciesCitrobacter, non-speciated",16.589585333000212,10750.988616302891,0.001543075332425115,0.9987688045046984,Meropenem_I,Species+Country+Gender+Age
SpeciesClostridioides difficile,1.0096520396113873,10761.940115085006,9.38169167282541e-5,0.9999251449307102,Meropenem_I,Species+Country+Gender+Age
SpeciesClostridium aldenense,1.1075840840271076,12017.926318766518,9.216099804985213e-5,0.9999264661626519,Meropenem_I,Species+Country+Gender+Age
SpeciesClostridium barati,0.5103992512136865,11153.159306691445,4.57627509101809e-5,0.9999634866076016,Meropenem_I,Species+Country+Gender+Age
SpeciesClostridium beijerinckii,1.374777454527257,15206.332618438406,9.040821932701076e-5,0.9999278646777275,Meropenem_I,Species+Country+Gender+Age
